date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:26:11	197694/197694	---M--	200	added ('OK')	image/png	etag:%223043e-654eabc0-9851f08b71c784e5;;;%22	https://packdemusicas.com.br/Imagens/notebook.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/notebook.png	(from https://packdemusicas.com.br/)
12:26:11	498/498	---M--	200	added ('OK')	image/png	etag:%221f2-654eabbd-6b62550cb039340b;;;%22	https://packdemusicas.com.br/Imagens/iconestitulo02.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/iconestitulo02.png	(from https://packdemusicas.com.br/)
12:26:14	4802068/4802068	---M--	200	added ('OK')	audio/mpeg	etag:%22494614-6474c60b-7c7d9d8928580409;;;%22	https://packdemusicas.com.br/Audios/02.mp3	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Audios/02.mp3	(from https://packdemusicas.com.br/)
12:26:14	10396494/10396494	---M--	200	added ('OK')	image/gif	etag:%229ea34e-654eabb9-4b04217986983966;;;%22	https://packdemusicas.com.br/Imagens/gif.gif	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/gif.gif	(from https://packdemusicas.com.br/)
12:26:14	4836628/4836628	---M--	200	added ('OK')	audio/mpeg	etag:%2249cd14-6474c605-55246476a238cda4;;;%22	https://packdemusicas.com.br/Audios/01.mp3	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Audios/01.mp3	(from https://packdemusicas.com.br/)
12:26:29	1918997/1918997	---M--	200	added ('OK')	audio/mpeg	etag:%221d4815-6509a2e9-a10985ba11d8eee1;;;%22	https://packdemusicas.com.br/Audios/06.mp3	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Audios/06.mp3	(from https://packdemusicas.com.br/)
12:26:29	4798318/4798318	---M--	200	added ('OK')	audio/mpeg	etag:%2249376e-64ca6dae-ff8bee589f54adb1;;;%22	https://packdemusicas.com.br/Audios/03.mp3	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Audios/03.mp3	(from https://packdemusicas.com.br/)
12:26:30	4802068/4802068	---M--	200	added ('OK')	audio/mpeg	etag:%22494614-6474c609-c47394fd829bb07;;;%22	https://packdemusicas.com.br/Audios/05.mp3	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Audios/05.mp3	(from https://packdemusicas.com.br/)
12:26:30	5393428/5393428	---M--	200	added ('OK')	audio/mpeg	etag:%22524c14-6474c609-225722fde5b35846;;;%22	https://packdemusicas.com.br/Audios/04.mp3	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Audios/04.mp3	(from https://packdemusicas.com.br/)
12:26:30	29240/29240	---M--	200	added ('OK')	image/png	etag:%227238-654eabbe-56576da575e882e0;;;%22	https://packdemusicas.com.br/Imagens/imggaleria01.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/imggaleria01.png	(from https://packdemusicas.com.br/)
12:26:30	4807828/4807828	---M--	200	added ('OK')	audio/mpeg	etag:%22495c94-6474c607-12e10a729aa6d604;;;%22	https://packdemusicas.com.br/Audios/07.mp3	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Audios/07.mp3	(from https://packdemusicas.com.br/)
12:26:30	32637/32637	---M--	200	added ('OK')	image/png	etag:%227f7d-654eabbe-752e0cf6879896a7;;;%22	https://packdemusicas.com.br/Imagens/imggaleria02.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/imggaleria02.png	(from https://packdemusicas.com.br/)
12:26:30	8401098/8401098	---M--	200	added ('OK')	audio/mpeg	etag:%228030ca-6474c60a-449fa445944ae2;;;%22	https://packdemusicas.com.br/Audios/08.mp3	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Audios/08.mp3	(from https://packdemusicas.com.br/)
12:26:30	21470/21470	---M--	200	added ('OK')	image/png	etag:%2253de-654eabbf-252d02de6a9f7476;;;%22	https://packdemusicas.com.br/Imagens/imggaleria03.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/imggaleria03.png	(from https://packdemusicas.com.br/)
12:26:31	24838/24838	---M--	200	added ('OK')	image/png	etag:%226106-654eabbf-f51d35206445a8b4;;;%22	https://packdemusicas.com.br/Imagens/imggaleria04.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/imggaleria04.png	(from https://packdemusicas.com.br/)
12:26:31	120329/120329	---M--	200	added ('OK')	image/png	etag:%221d609-654eabb5-a60d24616cd175cc;;;%22	https://packdemusicas.com.br/Imagens/djextended.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/djextended.png	(from https://packdemusicas.com.br/)
12:26:31	579157/579157	---M--	200	added ('OK')	image/png	etag:%228d655-654eabb4-a5270f88af6d9696;;;%22	https://packdemusicas.com.br/Imagens/dispositivos.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/dispositivos.png	(from https://packdemusicas.com.br/)
12:26:31	10399411/10399411	---M--	200	added ('OK')	image/gif	etag:%229eaeb3-654eabbc-4bff8b79d3e2610b;;;%22	https://packdemusicas.com.br/Imagens/gif2.gif	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/gif2.gif	(from https://packdemusicas.com.br/)
12:26:31	128707/128707	---M--	200	added ('OK')	image/png	etag:%221f6c3-654eabc0-72be6b0b6076f613;;;%22	https://packdemusicas.com.br/Imagens/Poster01.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Poster01.png	(from https://packdemusicas.com.br/)
12:26:32	238944/238944	---M--	200	added ('OK')	image/png	etag:%223a560-654eabc0-db3a4cdee10edeec;;;%22	https://packdemusicas.com.br/Imagens/Poster02.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Poster02.png	(from https://packdemusicas.com.br/)
12:26:32	223384/223384	---M--	200	added ('OK')	image/png	etag:%2236898-654eabc2-f9ecede5e496a28e;;;%22	https://packdemusicas.com.br/Imagens/Poster03.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Poster03.png	(from https://packdemusicas.com.br/)
12:26:32	165701/165701	---M--	200	added ('OK')	image/png	etag:%2228745-657a0325-c7708c27d29319be;;;%22	https://packdemusicas.com.br/Imagens/Poster04.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Poster04.png	(from https://packdemusicas.com.br/)
12:26:32	223747/223747	---M--	200	added ('OK')	image/png	etag:%2236a03-654eabc2-da4ad7c62368d6dd;;;%22	https://packdemusicas.com.br/Imagens/Poster05.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Poster05.png	(from https://packdemusicas.com.br/)
12:26:32	308683/308683	---M--	200	added ('OK')	image/png	etag:%224b5cb-654eabc2-d9d553f06a45c2a5;;;%22	https://packdemusicas.com.br/Imagens/Poster06.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Poster06.png	(from https://packdemusicas.com.br/)
12:26:33	250800/250800	---M--	200	added ('OK')	image/png	etag:%223d3b0-654eabc3-2502824afa4ed583;;;%22	https://packdemusicas.com.br/Imagens/Poster07.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Poster07.png	(from https://packdemusicas.com.br/)
12:26:33	202695/202695	---M--	200	added ('OK')	image/png	etag:%22317c7-654eabc3-8c698b69ab4d6715;;;%22	https://packdemusicas.com.br/Imagens/Poster08.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Poster08.png	(from https://packdemusicas.com.br/)
12:26:33	120385/120385	---M--	200	added ('OK')	image/png	etag:%221d641-657a0325-9afea477515fc154;;;%22	https://packdemusicas.com.br/Imagens/Poster10.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Poster10.png	(from https://packdemusicas.com.br/)
12:26:33	21899/21899	---M--	200	added ('OK')	image/png	etag:%22558b-654eabc4-e61344237b53718b;;;%22	https://packdemusicas.com.br/Imagens/selogarantia.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/selogarantia.png	(from https://packdemusicas.com.br/)
12:26:33	2863/2863	---M--	200	added ('OK')	image/png	etag:%22b2f-654eabb1-2bbcffca9abfcc75;;;%22	https://packdemusicas.com.br/Imagens/comprasegura.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/comprasegura.png	(from https://packdemusicas.com.br/)
12:26:34	5303/5303	---M--	200	added ('OK')	image/png	etag:%2214b7-654eabaf-75ae46ff083ca8b9;;;%22	https://packdemusicas.com.br/Imagens/bandeiras.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/bandeiras.png	(from https://packdemusicas.com.br/)
12:26:34	338886/338886	---M--	200	added ('OK')	image/png	etag:%2252bc6-6626e67a-b0657ab2de5ff29f;;;%22	https://packdemusicas.com.br/Imagens/discografias.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/discografias.png	(from https://packdemusicas.com.br/)
12:26:34	9083/9083	---M-Z	200	added ('OK')	text/html	etag:%22237b-646f933b-cb4c39ae9629e2c;gz%22	https://packdemusicas.com.br/privacidade.html	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/privacidade.html	(from https://packdemusicas.com.br/)
12:26:34	10974/10974	---M-Z	200	added ('OK')	text/html	etag:%222ade-646f933b-bc9eacc71093f0f9;gz%22	https://packdemusicas.com.br/termosdeuso.html	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/termosdeuso.html	(from https://packdemusicas.com.br/)
12:26:35	101251/101251	---M--	200	added ('OK')	image/png	etag:%2218b83-654eabb5-5127a3b7862799a7;;;%22	https://packdemusicas.com.br/Imagens/Facebook.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Facebook.png	(from https://packdemusicas.com.br/)
12:26:35	136716/136716	---M--	200	added ('OK')	image/png	etag:%222160c-654eabbf-2c69f62350070527;;;%22	https://packdemusicas.com.br/Imagens/Instagram.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Instagram.png	(from https://packdemusicas.com.br/)
12:26:35	107615/107615	---M--	200	added ('OK')	image/png	etag:%221a45f-654eabc6-bacb40fd1e980d09;;;%22	https://packdemusicas.com.br/Imagens/Youtube.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Youtube.png	(from https://packdemusicas.com.br/)
12:26:35	97685/97685	---M--	200	added ('OK')	image/png	etag:%2217d95-654eabc6-5e7ecc6f6c4a0f9e;;;%22	https://packdemusicas.com.br/Imagens/WhatsApp.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/WhatsApp.png	(from https://packdemusicas.com.br/)
12:26:35	1317/1317	---M-Z	200	added ('OK')	application/x-javascript	etag:%22525-66857f48-1eeab534fcb29d48;gz%22	https://packdemusicas.com.br/script.js	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/script.js	(from https://packdemusicas.com.br/)
12:26:36	55654/55654	---M--	200	added ('OK')	image/png	etag:%22d966-654eabb1-28f688a488fb2c4c;;;%22	https://www.packdemusicas.com.br/Imagens/bgtopo01.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/www.packdemusicas.com.br/Imagens/bgtopo01.png	(from https://packdemusicas.com.br/principal.css)
12:26:37	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2011%20Jul%202024%2015:26:36%20GMT	https://i.imgur.com/wCG2csZ.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/i.imgur.com/wCG2csZ.32.delayed	(from https://packdemusicas.com.br/principal.css)
12:26:37	58110/58110	---M--	200	added ('OK')	image/png	etag:%22e2fe-654eabb0-fa726b760391f6f5;;;%22	https://www.packdemusicas.com.br/Imagens/bgondeouvir.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/www.packdemusicas.com.br/Imagens/bgondeouvir.png	(from https://packdemusicas.com.br/principal.css)
12:26:37	0/-1	---M--	302	error ('')			https://i.imgur.com/wCG2csZ.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/i.imgur.com/wCG2csZ.34.delayed	(from https://packdemusicas.com.br/principal.css)
12:26:37	0/-1	---M--	302	error ('')			https://i.imgur.com/wCG2csZ.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/i.imgur.com/wCG2csZ.35.delayed	(from https://packdemusicas.com.br/principal.css)
12:26:37	0/-1	---M--	302	error ('')			https://i.imgur.com/wCG2csZ.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/i.imgur.com/wCG2csZ.36.delayed	(from https://packdemusicas.com.br/principal.css)
12:26:37	25815/25815	---M--	200	added ('OK')	image/png	etag:%2264d7-65df86fb-e4a894c61a5cedbb;;;%22	https://www.packdemusicas.com.br/Imagens/logo02.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/www.packdemusicas.com.br/Imagens/logo02.png	(from https://packdemusicas.com.br/principal.css)
12:26:37	21735/21735	---M--	200	added ('OK')	image/png	etag:%2254e7-654eabc6-7a2f4a98bb9b99a9;;;%22	https://www.packdemusicas.com.br/Imagens/mobile/bgtopo.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/www.packdemusicas.com.br/Imagens/mobile/bgtopo.png	(from https://packdemusicas.com.br/principal.css)
12:26:37	0/-1	---M--	302	error ('')			https://i.imgur.com/wCG2csZ.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/i.imgur.com/wCG2csZ.39.delayed	(from https://packdemusicas.com.br/principal.css)
12:26:37	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b1dbfc-e51bf0e9698fbf24;gz%22	https://packdemusicas.com.br/a	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/a	(from https://connect.facebook.net/en_US/fbevents.js)
12:26:38	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b1dbfc-e51bf0e9698fbf24;gz%22	https://packdemusicas.com.br/POST	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/POST	(from https://connect.facebook.net/en_US/fbevents.js)
12:26:38	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b1dbfc-e51bf0e9698fbf24;gz%22	https://packdemusicas.com.br/b.resolvedLink	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
12:26:38	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b1dbfc-e51bf0e9698fbf24;gz%22	https://packdemusicas.com.br/signals/iwl.js	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
12:26:39	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b1dbfc-e51bf0e9698fbf24;gz%22	https://packdemusicas.com.br/schema.org/	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
12:26:39	7541/7541	---M--	200	added ('OK')	image/png	etag:%221d75-654eabbf-c3c70cc8b3a2720e;;;%22	https://packdemusicas.com.br/Imagens/logotipo.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/logotipo.png	(from https://packdemusicas.com.br/privacidade.html)
12:26:39	72422/72422	---M-Z	200	added ('OK')	text/html	etag:%2211ae6-66857f61-12b345cc576af1aa;gz%22	https://packdemusicas.com.br/index.html	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/index-2.html	(from https://packdemusicas.com.br/privacidade.html)
12:26:40	1049861/1049861	---M-Z	200	added ('OK')	text/html	etag:%22100505-668c146b-725a21501e0c2946;gz%22	https://packdemusicas.com.br/100milmusicas.html	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/100milmusicas.html	(from https://packdemusicas.com.br/script.js)
12:26:40	23427/23427	---M-Z	200	added ('OK')	text/css	etag:%220a2eb1cc3ceda1:0%22	https://www.w3schools.com/w3css/4/w3.css	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/www.w3schools.com/w3css/4/w3.css	(from https://packdemusicas.com.br/100milmusicas.html)
12:26:40	64404/64404	---M-Z	200	added ('OK')	text/css	etag:%22fb94-6669d47b-473cbc2b6c7930be;gz%22	https://packdemusicas.com/pages.css	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com/pages.css	(from https://packdemusicas.com.br/100milmusicas.html)
12:26:41	971777/971777	---M--	200	added ('OK')	image/png	etag:%22ed401-654eabb0-d23520e0bcc83456;;;%22	https://packdemusicas.com.br/Imagens/bgbranco.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/bgbranco.png	(from https://packdemusicas.com.br/100milmusicas.html)
12:26:41	26171/26171	---M--	200	added ('OK')	image/png	etag:%22663b-6601ce02-371e5d586e04d19f;;;%22	https://packdemusicas.com.br/Imagens/Logotipo03.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Logotipo03.png	(from https://packdemusicas.com.br/100milmusicas.html)
12:26:44	731582/731582	---M--	200	added ('OK')	image/png	etag:%22b29be-654eabc4-8bd17161ce15f641;;;%22	https://packdemusicas.com.br/Imagens/Thumbnail01.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Thumbnail01.png	(from https://packdemusicas.com.br/100milmusicas.html)
12:26:44	305499/305499	---M--	200	added ('OK')	image/png	etag:%224a95b-654eabc4-e984594954201640;;;%22	https://packdemusicas.com.br/Imagens/Thumbnail02.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Thumbnail02.png	(from https://packdemusicas.com.br/100milmusicas.html)
12:26:44	303965/303965	---M--	200	added ('OK')	image/png	etag:%224a35d-654eabc4-2636d87444e346c6;;;%22	https://packdemusicas.com.br/Imagens/Thumbnail03.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Thumbnail03.png	(from https://packdemusicas.com.br/100milmusicas.html)
12:26:44	793362/793362	---M--	200	added ('OK')	image/png	etag:%22c1b12-654eabc5-372f4f5887f3186e;;;%22	https://packdemusicas.com.br/Imagens/Thumbnail04.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Thumbnail04.png	(from https://packdemusicas.com.br/100milmusicas.html)
12:26:45	552011/552011	---M--	200	added ('OK')	image/png	etag:%2286c4b-654eabc5-dd15be6f117597a9;;;%22	https://packdemusicas.com.br/Imagens/Thumbnail05.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Thumbnail05.png	(from https://packdemusicas.com.br/100milmusicas.html)
12:26:45	490807/490807	---M--	200	added ('OK')	image/png	etag:%2277d37-654eabc5-9d6e425a5b59647b;;;%22	https://packdemusicas.com.br/Imagens/Thumbnail06.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Thumbnail06.png	(from https://packdemusicas.com.br/100milmusicas.html)
12:26:45	1373/1373	---M-Z	200	added ('OK')	application/x-javascript	etag:%2255d-660eb880-c0ece053033c579f;gz%22	https://packdemusicas.com/java.js	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com/java.js	(from https://packdemusicas.com.br/100milmusicas.html)
12:26:45	1310/1310	---M-Z	200	added ('OK')	application/x-javascript	etag:%2251e-668eaad3-bd38586c8c3dae9b;gz%22	https://packdemusicas.com/script.js	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com/script.js	(from https://packdemusicas.com.br/100milmusicas.html)
12:26:46	2743/2743	---M--	200	added ('OK')	image/png	etag:%22ab7-65e21a6d-29469db18e450c64;;;%22	https://packdemusicas.com.br/Imagens/logoff.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/logoff.png	(from https://packdemusicas.com/pages.css)
12:26:46	2782/2782	---M--	200	added ('OK')	image/png	etag:%22ade-65e21a6d-8084ee516edd00f9;;;%22	https://packdemusicas.com.br/Imagens/logoff02.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/logoff02.png	(from https://packdemusicas.com/pages.css)
12:26:46	254263/254263	---M--	200	added ('OK')	image/png	etag:%223e137-654eabb5-43e2e566dee2b069;;;%22	https://packdemusicas.com.br/Imagens/fundotopo.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/fundotopo.png	(from https://packdemusicas.com/pages.css)
12:26:46	2888816/2888816	---M--	200	added ('OK')	image/gif	etag:%222c1470-654eabb8-1b408953a93e96e9;;;%22	https://packdemusicas.com.br/Imagens/gif01.gif	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/gif01.gif	(from https://packdemusicas.com/pages.css)
12:26:47	3283166/3283166	---M--	200	added ('OK')	image/gif	etag:%223218de-654eabbb-8229ffa9925cc8b0;;;%22	https://packdemusicas.com.br/Imagens/gif03.gif	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/gif03.gif	(from https://packdemusicas.com/pages.css)
12:26:47	937794/937794	---M--	200	added ('OK')	image/png	etag:%22e4f42-654eabaf-5c6f35330392a934;;;%22	https://packdemusicas.com.br/Imagens/Bannerextended.png	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/packdemusicas.com.br/Imagens/Bannerextended.png	(from https://packdemusicas.com/pages.css)
12:26:48	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2015:26:47%20GMT	https://media0.giphy.com/media/v1.Y2lkPTc5MGI3NjExMzBrYmNoaHJucDFnZHI1bWQwbmppdzI3aTcxNGFkYmhyaWxqemJuZCZlcD12MV9pbnRlcm5hbF9naWZfYnlfaWQmY3Q9Zw/xGrjBxxEBvWTBtkAk4/giphy.gif	C:/Meus%20Sites/Pack%20100%20Mil/100%20mil/media0.giphy.com/media/v1.Y2lkPTc5MGI3NjExMzBrYmNoaHJucDFnZHI1bWQwbmppdzI3aTcxNGFkYmhyaWxqemJuZCZlcD12MV9pbnRlcm5hbF9naWZfYnlfaWQmY3Q9Zw/xGrjBxxEBvWTBtkAk4/giphy.54.delayed	(from https://packdemusicas.com/pages.css)
